"Date","Price","Open","High","Low","Change %"
"01/08/2014","-0.140","-0.140","-0.140","-0.140","40.00%"
"01/07/2014","-0.100","-0.100","-0.100","-0.100","0.00%"
"01/06/2014","-0.100","-0.100","-0.100","-0.100","0.00%"
"01/05/2014","-0.100","-0.050","-0.050","-0.100","0.00%"
"01/04/2014","-0.100","-0.050","-0.050","-0.100","0.00%"
"01/03/2014","-0.100","-0.100","-0.100","-0.100","-41.18%"
"12/30/2013","-0.170","-0.170","-0.170","-0.170","70.00%"
"12/29/2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"12/28/2013","-0.100","-0.100","-0.100","-0.100","-41.18%"
"12/27/2013","-0.170","-0.170","-0.170","-0.170","0.00%"
"12/23/2013","-0.170","-0.170","-0.170","-0.170","70.00%"
"12/22/2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"12/21/2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"12/20/2013","-0.100","-0.100","-0.100","-0.100","-33.33%"
"12/19/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"12/18/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"12/17/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"12/16/2013","-0.150","-0.150","-0.150","-0.150","200.00%"
"12/15/2013","-0.050","-0.100","-0.050","-0.100","0.00%"
"12/14/2013","-0.050","-0.100","-0.050","-0.100","-66.67%"
"12/13/2013","-0.150","-0.150","-0.150","-0.150","200.00%"
"12/12/2013","-0.050","-0.050","-0.050","-0.050","-50.00%"
"12/11/2013","-0.100","-0.100","-0.100","-0.100","-33.33%"
"12/10/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"12/09/2013","-0.150","-0.150","-0.150","-0.150","7.14%"
"12/08/2013","-0.140","-0.070","-0.060","-0.140","100.00%"
"12/07/2013","-0.070","-0.070","-0.070","-0.070","-53.33%"
"12/06/2013","-0.150","-0.150","-0.150","-0.150","114.29%"
"12/05/2013","-0.070","-0.070","-0.070","-0.070","-53.33%"
"12/04/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"12/03/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"12/02/2013","-0.150","-0.150","-0.150","-0.150","114.29%"
"12/01/2013","-0.070","-0.070","-0.070","-0.070","0.00%"
"11/30/2013","-0.070","-0.070","-0.070","-0.070","0.00%"
"11/29/2013","-0.070","-0.070","-0.070","-0.070","-53.33%"
"11/28/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"11/27/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"11/26/2013","-0.150","-0.150","-0.150","-0.150","114.29%"
"11/25/2013","-0.070","-0.070","-0.070","-0.070","0.00%"
"11/24/2013","-0.070","-0.050","-0.050","-0.150","0.00%"
"11/23/2013","-0.070","-0.050","-0.050","-0.090","-53.33%"
"11/22/2013","-0.150","-0.150","-0.150","-0.150","200.00%"
"11/21/2013","-0.050","-0.050","-0.050","-0.050","-66.67%"
"11/20/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"11/19/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"11/18/2013","-0.150","-0.150","-0.150","-0.150","114.29%"
"11/17/2013","-0.070","-0.070","-0.070","-0.070","-53.33%"
"11/15/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"11/14/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"11/13/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"11/12/2013","-0.150","-0.150","-0.150","-0.150","114.29%"
"11/11/2013","-0.070","-0.070","-0.070","-0.070","0.00%"
"11/08/2013","-0.070","-0.070","-0.070","-0.070","-53.33%"
"11/07/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"11/06/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"11/05/2013","-0.150","-0.150","-0.150","-0.150","114.29%"
"11/04/2013","-0.070","-0.070","-0.070","-0.070","0.00%"
"11/03/2013","-0.070","-0.080","-0.070","-0.080","0.00%"
"11/02/2013","-0.070","-0.070","-0.070","-0.070","-53.33%"
"11/01/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/31/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/30/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/29/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/28/2013","-0.150","-0.150","-0.150","-0.150","200.00%"
"10/27/2013","-0.050","-0.080","-0.050","-0.170","-37.50%"
"10/26/2013","-0.080","-0.050","-0.050","-0.080","-46.67%"
"10/25/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/24/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/23/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/22/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/21/2013","-0.150","-0.150","-0.150","-0.150","87.50%"
"10/20/2013","-0.080","-0.070","-0.050","-0.080","0.00%"
"10/19/2013","-0.080","-0.070","-0.050","-0.090","-46.67%"
"10/18/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/17/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/16/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/15/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/14/2013","-0.150","-0.150","-0.150","-0.150","200.00%"
"10/13/2013","-0.050","-0.050","-0.050","-0.050","-37.50%"
"10/12/2013","-0.080","-0.050","-0.050","-0.080","-46.67%"
"10/11/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/10/2013","-0.150","-0.150","-0.150","-0.150","200.00%"
"10/09/2013","-0.050","-0.050","-0.050","-0.050","-66.67%"
"10/08/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/07/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/04/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/03/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/02/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"10/01/2013","-0.150","-0.150","-0.150","-0.150","-25.00%"
"09/30/2013","-0.200","-0.200","-0.200","-0.200","400.00%"
"09/29/2013","-0.040","-0.050","-0.040","-0.050","0.00%"
"09/28/2013","-0.040","-0.050","-0.040","-0.050","-80.00%"
"09/27/2013","-0.200","-0.200","-0.200","-0.200","0.00%"
"09/26/2013","-0.200","-0.200","-0.200","-0.200","0.00%"
"09/25/2013","-0.200","-0.200","-0.200","-0.200","11.11%"
"09/24/2013","-0.180","-0.180","-0.180","-0.180","0.00%"
"09/23/2013","-0.180","-0.180","-0.180","-0.180","1,700.00%"
"09/22/2013","-0.010","-0.010","-0.010","-0.100","0.00%"
"09/21/2013","-0.010","-0.050","-0.010","-0.090","-94.12%"
"09/20/2013","-0.170","-0.170","-0.170","-0.170","13.33%"
"09/19/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"09/18/2013","-0.150","-0.150","-0.150","-0.150","25.00%"
"09/17/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"09/16/2013","-0.120","-0.120","-0.120","-0.120","500.00%"
"09/15/2013","-0.020","-0.050","-0.020","-0.050","0.00%"
"09/14/2013","-0.020","-0.050","-0.020","-0.050","-83.33%"
"09/13/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"09/12/2013","-0.120","-0.120","-0.120","-0.120","-14.29%"
"09/11/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"09/10/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"09/09/2013","-0.140","-0.140","-0.140","-0.140","600.00%"
"09/08/2013","-0.020","-0.050","-0.020","-0.050","0.00%"
"09/07/2013","-0.020","-0.050","-0.020","-0.050","-83.33%"
"09/06/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"09/05/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"09/04/2013","-0.120","-0.120","-0.120","-0.120","-7.69%"
"09/03/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"09/02/2013","-0.130","-0.130","-0.130","-0.130","550.00%"
"09/01/2013","-0.020","-0.020","-0.020","-0.050","0.00%"
"08/31/2013","-0.020","-0.020","-0.020","-0.020","-85.71%"
"08/30/2013","-0.140","-0.140","-0.140","-0.140","7.69%"
"08/29/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"08/28/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"08/27/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"08/26/2013","-0.130","-0.130","-0.130","-0.130","550.00%"
"08/25/2013","-0.020","-0.020","-0.020","-0.020","-84.62%"
"08/24/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"08/23/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"08/22/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"08/21/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"08/20/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"08/19/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"08/16/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"08/15/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"08/14/2013","-0.130","-0.130","-0.130","-0.130","-7.14%"
"08/13/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"08/12/2013","-0.140","-0.140","-0.140","-0.140","366.67%"
"08/11/2013","-0.030","-0.030","-0.030","-0.030","0.00%"
"08/10/2013","-0.030","-0.140","-0.030","-0.140","-78.57%"
"08/09/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"08/08/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"08/07/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"08/06/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"08/05/2013","-0.140","-0.140","-0.140","-0.140","366.67%"
"08/04/2013","-0.030","-0.030","-0.030","-0.030","-80.00%"
"08/03/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"08/02/2013","-0.150","-0.150","-0.150","-0.150","114.29%"
"07/31/2013","-0.070","-0.070","-0.070","-0.070","-53.33%"
"07/30/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"07/29/2013","-0.150","-0.150","-0.150","-0.150","50.00%"
"07/28/2013","-0.100","-0.100","-0.100","-0.100","-33.33%"
"07/27/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"07/26/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"07/25/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"07/24/2013","-0.150","-0.150","-0.150","-0.150","7.14%"
"07/23/2013","-0.140","-0.140","-0.140","-0.140","7.69%"
"07/22/2013","-0.130","-0.130","-0.130","-0.130","333.33%"
"07/20/2013","-0.030","-0.030","-0.030","-0.030","-76.92%"
"07/19/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"07/18/2013","-0.130","-0.130","-0.130","-0.130","8.33%"
"07/17/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"07/16/2013","-0.120","-0.120","-0.120","-0.120","-7.69%"
"07/15/2013","-0.130","-0.130","-0.130","-0.130","-7.14%"
"07/13/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"07/12/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"07/11/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"07/10/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"07/09/2013","-0.140","-0.140","-0.140","-0.140","7.69%"
"07/08/2013","-0.130","-0.130","-0.130","-0.130","333.33%"
"07/07/2013","-0.030","-0.030","-0.030","-0.030","-76.92%"
"07/05/2013","-0.130","-0.130","-0.130","-0.130","8.33%"
"07/04/2013","-0.120","-0.120","-0.120","-0.120","-14.29%"
"07/03/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"07/02/2013","-0.140","-0.140","-0.140","-0.140","7.69%"
"07/01/2013","-0.130","-0.130","-0.130","-0.130","-316.67%"
"06/30/2013","0.060","0.060","0.060","0.060","-146.15%"
"06/28/2013","-0.130","-0.130","-0.130","-0.130","-13.33%"
"06/27/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"06/26/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"06/25/2013","-0.150","-0.150","-0.150","-0.150","87.50%"
"06/24/2013","-0.080","-0.080","-0.080","-0.080","-46.67%"
"06/23/2013","-0.150","-0.110","-0.110","-0.150","0.00%"
"06/21/2013","-0.150","-0.150","-0.150","-0.150","7.14%"
"06/20/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"06/19/2013","-0.140","-0.140","-0.140","-0.140","-12.50%"
"06/18/2013","-0.160","-0.160","-0.160","-0.160","0.00%"
"06/17/2013","-0.160","-0.160","-0.160","-0.160","100.00%"
"06/16/2013","-0.080","-0.080","-0.080","-0.080","0.00%"
"06/15/2013","-0.080","-0.080","-0.080","-0.080","-46.67%"
"06/14/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"06/13/2013","-0.150","-0.150","-0.150","-0.150","7.14%"
"06/12/2013","-0.140","-0.140","-0.140","-0.140","-6.67%"
"06/11/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"06/10/2013","-0.150","-0.150","-0.150","-0.150","7.14%"
"06/08/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"06/07/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"06/06/2013","-0.140","-0.140","-0.140","-0.140","7.69%"
"06/05/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"06/04/2013","-0.130","-0.130","-0.130","-0.130","-7.14%"
"06/03/2013","-0.140","-0.140","-0.140","-0.140","-22.22%"
"06/02/2013","-0.180","-0.180","-0.180","-0.180","38.46%"
"05/31/2013","-0.130","-0.130","-0.130","-0.130","8.33%"
"05/30/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"05/29/2013","-0.120","-0.120","-0.120","-0.120","9.09%"
"05/28/2013","-0.110","-0.110","-0.110","-0.110","-15.38%"
"05/27/2013","-0.130","-0.130","-0.130","-0.130","62.50%"
"05/25/2013","-0.080","-0.080","-0.080","-0.180","-38.46%"
"05/24/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"05/23/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"05/22/2013","-0.130","-0.130","-0.130","-0.130","8.33%"
"05/21/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"05/17/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"05/16/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"05/15/2013","-0.120","-0.120","-0.120","-0.120","-7.69%"
"05/14/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"05/13/2013","-0.130","-0.130","-0.130","-0.130","62.50%"
"05/10/2013","-0.080","-0.080","-0.080","-0.080","-33.33%"
"05/08/2013","-0.120","-0.120","-0.120","-0.120","-7.69%"
"05/07/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"05/06/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"05/03/2013","-0.130","-0.130","-0.130","-0.130","8.33%"
"05/02/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"04/30/2013","-0.120","-0.120","-0.120","-0.120","9.09%"
"04/29/2013","-0.110","-0.110","-0.110","-0.110","37.50%"
"04/27/2013","-0.080","-0.080","-0.080","-0.080","-11.11%"
"04/26/2013","-0.090","-0.090","-0.090","-0.090","-10.00%"
"04/25/2013","-0.100","-0.100","-0.100","-0.100","-16.67%"
"04/24/2013","-0.120","-0.120","-0.120","-0.120","9.09%"
"04/23/2013","-0.110","-0.110","-0.110","-0.110","-8.33%"
"04/22/2013","-0.120","-0.120","-0.120","-0.120","-33.33%"
"04/21/2013","-0.180","-0.180","-0.180","-0.180","80.00%"
"04/20/2013","-0.100","-0.180","-0.100","-0.180","-23.08%"
"04/19/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"04/18/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"04/17/2013","-0.130","-0.130","-0.130","-0.130","-7.14%"
"04/16/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"04/15/2013","-0.140","-0.140","-0.140","-0.140","40.00%"
"04/12/2013","-0.100","-0.100","-0.100","-0.100","-28.57%"
"04/11/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"04/10/2013","-0.140","-0.140","-0.140","-0.140","0.00%"
"04/09/2013","-0.140","-0.140","-0.140","-0.140","7.69%"
"04/08/2013","-0.130","-0.130","-0.130","-0.130","-27.78%"
"04/07/2013","-0.180","-0.180","-0.180","-0.180","38.46%"
"04/05/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"04/04/2013","-0.130","-0.130","-0.130","-0.130","-7.14%"
"04/03/2013","-0.140","-0.140","-0.140","-0.140","-17.65%"
"04/02/2013","-0.170","-0.170","-0.170","-0.170","0.00%"
"03/28/2013","-0.170","-0.170","-0.170","-0.170","70.00%"
"03/27/2013","-0.100","-0.100","-0.100","-0.100","-23.08%"
"03/26/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"03/25/2013","-0.130","-0.130","-0.130","-0.130","30.00%"
"03/23/2013","-0.100","-0.180","-0.100","-0.180","-23.08%"
"03/22/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"03/21/2013","-0.130","-0.130","-0.130","-0.130","-13.33%"
"03/20/2013","-0.150","-0.150","-0.150","-0.150","25.00%"
"03/19/2013","-0.120","-0.120","-0.120","-0.120","-14.29%"
"03/18/2013","-0.140","-0.140","-0.140","-0.140","40.00%"
"03/17/2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"03/16/2013","-0.100","-0.100","-0.100","-0.100","-23.08%"
"03/15/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"03/14/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"03/13/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"03/12/2013","-0.130","-0.130","-0.130","-0.130","-7.14%"
"03/11/2013","-0.140","-0.140","-0.140","-0.140","40.00%"
"03/10/2013","-0.100","-0.180","-0.100","-0.180","-28.57%"
"03/08/2013","-0.140","-0.140","-0.140","-0.140","-6.67%"
"03/07/2013","-0.150","-0.150","-0.150","-0.150","15.38%"
"03/06/2013","-0.130","-0.130","-0.130","-0.130","116.67%"
"03/05/2013","-0.060","-0.060","-0.060","-0.060","100.00%"
"03/04/2013","-0.030","-0.030","-0.030","-0.030","-70.00%"
"03/02/2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"03/01/2013","-0.100","-0.100","-0.100","-0.100","-28.57%"
"02/28/2013","-0.140","-0.140","-0.140","-0.140","16.67%"
"02/27/2013","-0.120","-0.120","-0.120","-0.120","-25.00%"
"02/26/2013","-0.160","-0.160","-0.160","-0.160","33.33%"
"02/25/2013","-0.120","-0.120","-0.120","-0.120","20.00%"
"02/23/2013","-0.100","-0.100","-0.100","-0.100","-16.67%"
"02/22/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"02/21/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"02/20/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"02/19/2013","-0.120","-0.120","-0.120","-0.120","-7.69%"
"02/18/2013","-0.130","-0.130","-0.130","-0.130","30.00%"
"02/17/2013","-0.100","-0.100","-0.100","-0.100","-16.67%"
"02/15/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"02/14/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"02/13/2013","-0.120","-0.120","-0.120","-0.120","0.00%"
"02/12/2013","-0.120","-0.120","-0.120","-0.120","-7.69%"
"02/11/2013","-0.130","-0.130","-0.130","-0.130","30.00%"
"02/10/2013","-0.100","-0.100","-0.100","-0.100","-23.08%"
"02/09/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"02/08/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"02/07/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"02/06/2013","-0.130","-0.130","-0.130","-0.130","0.00%"
"02/05/2013","-0.130","-0.130","-0.130","-0.130","-13.33%"
"02/04/2013","-0.150","-0.150","-0.150","-0.150","-16.67%"
"02/03/2013","-0.180","-0.180","-0.180","-0.180","80.00%"
"02/02/2013","-0.100","-0.100","-0.100","-0.100","-37.50%"
"01/30/2013","-0.160","-0.160","-0.160","-0.160","60.00%"
"01/29/2013","-0.100","-0.100","-0.100","-0.100","-66.67%"
"01/28/2013","-0.300","-0.300","-0.300","-0.300","200.00%"
"01/26/2013","-0.100","-0.100","-0.100","-0.100","-200.00%"
"01/25/2013","0.100","0.100","0.100","0.100","-200.00%"
"01/24/2013","-0.100","-0.100","-0.100","-0.100","0.00%"
"01/23/2013","-0.100","-0.100","-0.100","-0.100","-33.33%"
"01/22/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"01/21/2013","-0.150","-0.150","-0.150","-0.150","0.00%"
"01/18/2013","-0.150","-0.150","-0.150","-0.150","-11.76%"
"01/17/2013","-0.170","-0.170","-0.170","-0.170","0.00%"
"01/15/2013","-0.170","-0.170","-0.170","-0.170","-15.00%"
"01/14/2013","-0.200","-0.200","-0.200","-0.200","-4.76%"
"01/13/2013","-0.210","-0.210","-0.200","-0.210","0.00%"
"01/12/2013","-0.210","-0.200","-0.200","-0.210","5.00%"
"01/11/2013","-0.200","-0.200","-0.200","-0.200","-4.76%"
"01/10/2013","-0.210","-0.210","-0.210","-0.210","0.00%"
"01/09/2013","-0.210","-0.210","-0.210","-0.210","0.00%"
"01/08/2013","-0.210","-0.210","-0.210","-0.210","5.00%"
"01/07/2013","-0.200","-0.200","-0.200","-0.200","-20.00%"
"01/06/2013","-0.250","-0.200","-0.200","-0.250","0.00%"
"01/05/2013","-0.250","-0.200","-0.200","-0.250","25.00%"
"01/04/2013","-0.200","-0.200","-0.200","-0.200","0.00%"
"12/30/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"12/29/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"12/28/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"12/27/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"12/23/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"12/22/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"12/21/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"12/20/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"12/19/2012","-0.200","-0.200","-0.200","-0.200","-300.00%"
"12/18/2012","0.100","0.100","0.100","0.100","0.00%"
"12/17/2012","0.100","0.100","0.100","0.100","-166.67%"
"12/16/2012","-0.150","-0.150","-0.150","-0.150","0.00%"
"12/15/2012","-0.150","-0.150","-0.150","-0.150","0.00%"
"12/13/2012","-0.150","-0.150","-0.150","-0.150","0.00%"
"12/12/2012","-0.150","-0.150","-0.150","-0.150","0.00%"
"12/11/2012","-0.150","-0.150","-0.150","-0.150","50.00%"
"12/06/2012","-0.100","-0.100","-0.100","-0.100","-44.44%"
"12/05/2012","-0.180","-0.180","-0.180","-0.180","80.00%"
"12/04/2012","-0.100","-0.100","-0.100","-0.100","0.00%"
"12/03/2012","-0.100","-0.100","-0.100","-0.100","-28.57%"
"12/02/2012","-0.140","-0.140","-0.140","-0.140","0.00%"
"12/01/2012","-0.140","-0.140","-0.140","-0.140","40.00%"
"11/30/2012","-0.100","-0.100","-0.100","-0.100","0.00%"
"11/29/2012","-0.100","-0.100","-0.100","-0.100","0.00%"
"11/28/2012","-0.100","-0.100","-0.100","-0.100","0.00%"
"11/27/2012","-0.100","-0.100","-0.100","-0.100","0.00%"
"11/26/2012","-0.100","-0.100","-0.100","-0.100","-28.57%"
"11/25/2012","-0.140","-0.140","-0.140","-0.140","0.00%"
"11/24/2012","-0.140","-0.140","-0.140","-0.140","40.00%"
"11/23/2012","-0.100","-0.100","-0.100","-0.100","0.00%"
"11/22/2012","-0.100","-0.100","-0.100","-0.100","-33.33%"
"11/21/2012","-0.150","-0.150","-0.150","-0.150","-25.00%"
"11/19/2012","-0.200","-0.200","-0.200","-0.200","42.86%"
"11/18/2012","-0.140","-0.200","-0.140","-0.200","0.00%"
"11/17/2012","-0.140","-0.200","-0.140","-0.200","-30.00%"
"11/16/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"11/15/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"11/14/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"11/13/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"11/12/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"11/11/2012","-0.200","-0.200","-0.200","-0.200","42.86%"
"11/10/2012","-0.140","-0.200","-0.140","-0.200","-30.00%"
"11/09/2012","-0.200","-0.200","-0.200","-0.200","42.86%"
"11/08/2012","-0.140","-0.140","-0.140","-0.140","-26.32%"
"11/07/2012","-0.190","-0.190","-0.190","-0.190","-5.00%"
"11/06/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"11/05/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"11/04/2012","-0.200","-0.200","-0.200","-0.200","5.26%"
"11/03/2012","-0.190","-0.200","-0.190","-0.200","-5.00%"
"11/02/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"11/01/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/31/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/30/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/29/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/28/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/27/2012","-0.200","-0.200","-0.190","-0.200","0.00%"
"10/26/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/25/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/24/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/23/2012","-0.200","-0.200","-0.200","-0.200","5.26%"
"10/22/2012","-0.190","-0.190","-0.190","-0.190","-5.00%"
"10/21/2012","-0.200","-0.200","-0.170","-0.200","0.00%"
"10/20/2012","-0.200","-0.200","-0.170","-0.200","100.00%"
"10/19/2012","-0.100","-0.100","-0.100","-0.100","-50.00%"
"10/18/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/17/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/16/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/15/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/14/2012","-0.200","-0.200","-0.170","-0.200","0.00%"
"10/13/2012","-0.200","-0.200","-0.170","-0.200","0.00%"
"10/12/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/11/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/10/2012","-0.200","-0.200","-0.200","-0.200","17.65%"
"10/09/2012","-0.170","-0.170","-0.170","-0.170","-15.00%"
"10/08/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/07/2012","-0.200","-0.200","-0.170","-0.200","0.00%"
"10/06/2012","-0.200","-0.200","-0.170","-0.200","0.00%"
"10/05/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/04/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/03/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/02/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"10/01/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"09/30/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"09/29/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"09/28/2012","-0.200","-0.200","-0.200","-0.200","0.00%"
"09/27/2012","-0.200","-0.200","-0.200","-0.200","100.00%"
"09/26/2012","-0.100","-0.100","-0.100","-0.100","-50.00%"
"09/25/2012","-0.200","-0.200","-0.200","-0.200","17.65%"
